user_id,signup_date,cohort_month,last_activity_date,days_since_signup,days_since_last_activity,sessions_7d,sessions_30d,onboarding_completed,first_purchase_done,purchase_count_90d,gmv_90d_rub,aov_rub,refund_rate_90d,promo_share_90d,price_sensitivity,category_affinity_top,loyalty_level,has_subscription,preferred_channel,push_opt_in,email_opt_in,sms_opt_in,push_open_rate_90d,email_open_rate_90d,click_rate_90d,send_time_pref,device,city_tier,support_tickets_90d,nps_last,churn_risk,ltv_proxy,push_sent_30d,email_sent_30d,inapp_shown_30d,channel_fatigue_score,last_campaign_type,days_since_last_campaign,crm_conversions_90d,true_value_tier,true_lifecycle_stage,true_price_segment,true_segment_label,true_recommended_channel,true_next_goal,product_views_7d,product_views_30d,add_to_cart_30d,wishlist_items,last_view_category,days_since_last_cart_add,abandoned_cart_flag,cart_value_rub,true_trigger_event,true_nba_action
u000461,2025-12-16,2025-12,2025-11-04,17,59,0,1,1,0,0,0,1610,0.051,0.647,0.772,Электроника,Gold,0,inapp,1,1,0,0.056,0.14,0.08,утро,Android,2,1,4,1.0,0,8,1,1,0.518,промо,12,0,High,New_NoPurchase,Promo_Hunter,Service_Recovery,email,сервис/поддержка,0,0,1,0,Финансы,25.0,1,727,abandoned_cart,cart_recovery
u000462,2025-09-05,2025-09,2025-12-28,119,5,5,5,0,1,2,2881,1323,0.057,0.237,0.357,Электроника,,0,email,1,1,0,0.272,0.331,0.063,вечер,iOS,1,0,7,0.454,2881,5,2,4,0.372,реактивация,10,1,High,Active_Buyer,Not_Price_Sensitive,VIP_Retention_Upsell,email,upsell,24,37,1,1,Электроника,5.0,0,1549,none,personalized_upsell
u000463,2025-03-18,2025-03,2025-11-27,290,36,0,2,0,0,0,0,1439,0.046,0.643,0.85,Дом,,0,push,1,1,0,0.057,0.0,0.006,утро,Web,2,1,5,0.945,0,6,2,4,0.607,удержание,17,0,High,Active_NonBuyer,Promo_Hunter,Reactivation,push,реактивация,0,0,0,0,Финансы,,0,0,none,winback
u000464,2025-06-04,2025-06,2025-12-31,212,2,1,2,1,0,0,0,2522,0.05,0.272,0.355,Спорт,,1,email,1,0,1,0.22,0.022,0.067,утро,iOS,1,1,7,0.662,0,7,2,3,0.533,активация,12,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,8,16,0,0,Спорт,,0,0,browse_no_cart,content_reco
u000465,2025-05-25,2025-05,2025-09-06,222,118,0,0,0,0,0,0,2584,0.067,0.528,0.589,Продукты,,0,push,0,0,0,0.012,0.0,0.014,день,Android,2,0,5,1.0,0,3,3,5,0.609,реактивация,24,0,High,Dormant,Price_Sensitive,Reactivation,inapp,реактивация,0,0,0,0,Детские,,1,1121,abandoned_cart,cart_recovery
u000466,2025-03-28,2025-03,2025-12-04,280,29,4,3,0,0,0,0,2500,0.085,0.046,0.339,Спорт,Gold,1,inapp,0,0,0,0.005,0.045,0.047,вечер,Android,1,0,6,0.869,0,4,5,4,0.627,удержание,4,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,inapp,реактивация,8,31,1,0,Спорт,1.0,0,1301,none,winback
u000467,2025-07-05,2025-07,2025-12-29,181,4,3,5,0,0,0,0,1237,0.091,0.389,0.4,Электроника,,0,email,1,1,0,0.335,0.337,0.078,день,Android,3,0,5,0.626,0,10,4,6,0.495,удержание,3,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,19,38,2,0,Электроника,14.0,0,736,none,content_reco
u000468,2025-10-13,2025-10,2025-09-30,81,94,0,2,0,0,0,0,2146,0.021,0.305,0.574,Авто,Gold,0,sms,0,1,1,0.012,0.014,0.03,день,iOS,3,0,4,1.0,0,3,4,1,0.553,сервис/поддержка,2,0,High,Dormant,Price_Sensitive,Service_Recovery,email,сервис/поддержка,3,1,0,0,Авто,,0,0,none,apology_help
u000469,2025-08-09,2025-08,2025-12-26,146,7,1,5,0,0,0,0,1254,0.196,0.138,0.094,Спорт,Silver,1,push,0,1,0,0.011,0.281,0.043,день,Web,1,1,3,0.651,0,6,5,2,0.53,реактивация,21,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,7,30,0,0,Спорт,,0,0,none,apology_help
u000470,2025-03-11,2025-03,2025-12-28,297,5,5,2,0,0,0,0,4476,0.023,0.623,0.611,Электроника,,0,email,1,1,0,0.163,0.317,0.04,день,iOS,2,0,7,0.687,0,4,5,1,0.405,активация,39,0,High,Active_NonBuyer,Price_Sensitive,Browse_to_Convert,email,активация,25,17,0,0,Электроника,,0,0,browse_no_cart,content_reco
u000471,2025-02-17,2025-02,2025-12-20,319,13,3,10,1,0,0,0,1201,0.081,0.462,0.453,Красота,,0,push,0,0,0,0.009,0.0,0.129,день,Android,2,2,1,0.613,0,3,4,5,0.626,промо,3,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,14,82,1,0,Красота,13.0,0,998,none,apology_help
u000472,2025-04-05,2025-04,2025-12-15,272,18,1,7,0,0,0,0,1541,0.122,0.283,0.257,Красота,,0,push,1,1,1,0.344,0.215,0.049,день,iOS,1,1,6,0.708,0,7,8,4,0.523,удержание,21,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,37,0,0,Красота,,0,0,none,content_reco
u000473,2025-08-27,2025-08,2025-12-13,128,20,1,7,0,0,0,0,2063,0.049,0.165,0.235,Продукты,,0,email,1,1,0,0.412,0.311,0.038,вечер,Android,2,1,6,0.724,0,3,0,4,0.257,upsell,10,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,email,активация,0,43,2,0,Продукты,17.0,0,1627,none,content_reco
u000474,2025-07-24,2025-07,2025-12-10,162,23,0,4,0,0,0,0,1139,0.036,0.257,0.331,Авто,Platinum,1,email,1,0,0,0.084,0.032,0.081,день,iOS,3,1,8,0.802,0,10,5,3,0.684,upsell,73,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,2,28,1,0,Авто,11.0,0,605,none,winback
u000475,2025-08-07,2025-08,2025-11-25,148,38,0,0,0,0,0,0,2831,0.054,0.488,0.58,Красота,Gold,1,inapp,1,1,0,0.063,0.0,0.051,утро,iOS,2,0,4,0.997,0,5,6,5,0.671,активация,44,0,High,Active_NonBuyer,Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,0,0,0,Красота,,0,0,none,apology_help
u000476,2025-12-08,2025-12,2025-11-28,25,35,1,1,0,0,0,0,3688,0.051,0.671,0.554,Электроника,Platinum,0,sms,1,1,0,0.049,0.0,0.028,утро,Android,2,0,5,0.954,0,4,4,6,0.644,удержание,12,0,High,New_NoPurchase,Price_Sensitive,Activation,inapp,активация,0,0,0,0,Электроника,,0,0,none,onboarding_nudge
u000477,2025-02-09,2025-02,2025-12-09,327,24,0,7,1,0,0,0,1229,0.186,0.64,0.838,Электроника,,0,sms,1,1,0,0.289,0.3,0.011,утро,Android,2,0,1,0.757,0,6,1,6,0.411,активация,13,0,High,Active_NonBuyer,Promo_Hunter,Service_Recovery,email,сервис/поддержка,0,40,1,0,Электроника,2.0,1,300,abandoned_cart,cart_recovery
u000478,2025-04-11,2025-04,2025-11-25,266,38,0,1,1,0,0,0,1376,0.04,0.113,0.201,Продукты,Silver,1,inapp,1,1,0,0.017,0.019,0.055,день,Android,2,1,7,0.979,0,4,2,3,0.566,удержание,13,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,0,0,Продукты,,1,433,abandoned_cart,cart_recovery
u000479,2025-10-17,2025-10,2025-12-20,77,13,1,6,0,0,0,0,3853,0.018,0.353,0.467,Дом,Gold,0,inapp,1,0,1,0.263,0.041,0.097,вечер,Web,3,1,9,0.683,0,7,5,6,0.608,реактивация,15,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,inapp,активация,8,41,5,1,Дом,22.0,0,2893,none,content_reco
u000480,2025-09-12,2025-09,2025-12-25,112,8,0,6,1,0,0,0,2164,0.006,0.315,0.368,Путешествия,Silver,1,push,1,0,0,0.297,0.031,0.088,день,Web,2,1,9,0.642,0,6,2,4,0.499,промо,3,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,1,33,1,1,Путешествия,10.0,0,941,none,content_reco
u000481,2025-08-11,2025-08,2025-11-30,144,33,4,1,0,0,0,0,1770,0.131,0.227,0.343,Финансы,,0,email,1,0,0,0.0,0.01,0.03,ночь,Android,3,1,9,0.938,0,4,5,7,0.693,сервис/поддержка,19,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,4,4,0,0,Детские,,1,695,abandoned_cart,cart_recovery
u000482,2025-12-24,2025-12,2025-12-23,9,10,0,6,1,0,0,0,1314,0.046,0.688,0.756,Путешествия,,0,push,1,1,0,0.345,0.291,0.028,вечер,Android,2,1,6,0.658,0,3,3,2,0.309,реактивация,34,0,High,New_NoPurchase,Promo_Hunter,Activation,push,активация,0,40,1,0,Путешествия,17.0,0,643,none,onboarding_nudge
u000483,2025-01-24,2025-01,2025-12-14,343,19,1,5,0,1,0,0,1631,0.036,0.203,0.377,Электроника,,0,email,1,1,0,0.049,0.389,0.076,день,Web,1,0,6,0.751,0,2,4,4,0.421,активация,29,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,29,1,0,Путешествия,19.0,1,425,abandoned_cart,cart_recovery
u000484,2025-09-08,2025-09,2025-10-23,116,71,2,7,1,0,0,0,1844,0.014,0.595,0.516,Одежда,,0,email,1,1,0,0.0,0.087,0.023,ночь,Android,2,0,9,1.0,0,2,3,5,0.562,активация,14,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,13,0,0,0,Одежда,,0,0,browse_no_cart,winback
u000485,2025-01-11,2025-01,2025-12-14,356,19,3,7,1,0,0,0,2840,0.259,0.117,0.393,Одежда,Gold,1,email,1,1,1,0.267,0.176,0.093,вечер,iOS,2,0,4,0.716,0,11,1,10,0.619,реактивация,39,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,4,30,1,0,Одежда,4.0,1,631,abandoned_cart,cart_recovery
u000486,2025-09-04,2025-09,2025-12-13,120,20,1,8,0,1,4,9018,1995,0.068,0.429,0.313,Электроника,Gold,1,email,1,1,0,0.346,0.376,0.087,вечер,iOS,2,0,7,0.527,10713,4,6,4,0.375,промо,14,0,VIP,Active_Buyer,Not_Price_Sensitive,VIP_Retention_Upsell,email,upsell,0,32,0,0,Электроника,,0,0,none,personalized_upsell
u000487,2025-11-22,2025-11,2025-10-28,41,66,3,6,0,1,0,0,1211,0.019,0.302,0.427,Путешествия,,0,push,1,1,0,0.077,0.0,0.039,утро,Android,1,1,7,1.0,0,7,4,2,0.616,реактивация,65,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,11,0,1,0,Путешествия,14.0,1,318,abandoned_cart,cart_recovery
u000488,2025-04-11,2025-04,2025-12-16,266,17,0,7,1,0,0,0,1499,0.048,0.441,0.548,Путешествия,,0,email,1,0,0,0.234,0.033,0.023,день,Android,1,1,8,0.699,0,7,4,6,0.607,промо,10,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,25,0,1,Путешествия,,0,0,none,content_reco
u000489,2025-10-18,2025-10,2025-12-19,76,14,0,6,0,1,0,0,1080,0.168,0.411,0.443,Красота,Gold,1,push,0,1,0,0.0,0.352,0.067,вечер,Android,2,1,4,0.692,0,12,5,6,0.673,реактивация,25,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,44,1,0,Красота,3.0,1,480,abandoned_cart,cart_recovery
u000490,2025-06-30,2025-06,2025-12-16,186,17,0,4,1,0,0,0,1858,0.049,0.082,0.21,Финансы,,0,push,1,1,0,0.221,0.053,0.093,вечер,Android,2,1,8,0.752,0,5,2,3,0.487,сервис/поддержка,19,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,30,0,0,Финансы,,1,479,abandoned_cart,cart_recovery
u000491,2025-08-12,2025-08,2025-04-05,143,272,0,3,1,0,0,0,6904,0.179,0.152,0.295,Детские,,0,email,1,1,1,0.0,0.067,0.0,ночь,Android,2,0,7,1.0,0,10,4,6,0.737,промо,19,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,0,0,Детские,,0,0,none,winback
u000492,2025-09-08,2025-09,2025-12-26,116,7,2,8,1,1,1,8701,7804,0.046,0.62,0.607,Дом,Gold,0,email,1,0,0,0.376,0.0,0.088,ночь,iOS,3,1,6,0.418,9397,2,3,3,0.413,промо,20,0,VIP,First_Buyer,Price_Sensitive,Retention,push,удержание,9,39,0,1,Продукты,,0,0,none,content_reco
u000493,2025-05-28,2025-05,2025-08-26,219,129,0,4,0,1,1,2132,2392,0.099,0.796,0.609,Детские,Silver,1,push,1,1,0,0.297,0.0,0.011,вечер,Android,2,0,5,1.0,2345,1,3,4,0.445,удержание,3,0,High,Dormant,Promo_Hunter,Reactivation,push,реактивация,0,0,1,0,Детские,2.0,1,936,abandoned_cart,cart_recovery
u000494,2025-04-07,2025-04,2025-12-20,270,13,0,9,1,0,0,0,805,0.003,0.094,0.192,Дом,,0,push,0,1,0,0.007,0.263,0.118,день,Android,2,0,4,0.631,0,4,4,8,0.589,upsell,109,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,72,1,0,Спорт,8.0,0,898,none,apology_help
u000495,2025-09-15,2025-09,2025-12-30,109,3,3,6,0,1,1,3565,3325,0.012,0.328,0.579,Одежда,Silver,0,email,1,1,0,0.37,0.364,0.089,вечер,iOS,2,0,9,0.42,3565,7,5,4,0.403,удержание,15,1,High,First_Buyer,Price_Sensitive,Retention,email,удержание,18,49,1,0,Одежда,17.0,0,2174,none,content_reco
u000496,2025-11-22,2025-11,2025-12-04,41,29,1,4,1,0,0,0,2884,0.054,0.217,0.249,Одежда,,0,email,1,1,1,0.0,0.297,0.0,вечер,iOS,2,0,8,0.852,0,5,4,2,0.495,активация,19,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,25,0,1,Одежда,,1,1479,abandoned_cart,cart_recovery
u000497,2025-01-05,2025-01,2025-12-23,362,10,0,9,1,1,3,27705,8759,0.054,0.336,0.391,Дом,,0,push,1,0,0,0.453,0.0,0.07,утро,Android,2,1,8,0.426,27705,7,4,4,0.499,активация,10,1,VIP,Active_Buyer,Not_Price_Sensitive,VIP_Retention_Upsell,push,upsell,11,61,2,0,Красота,12.0,0,4982,none,personalized_upsell
u000498,2025-01-17,2025-01,2025-12-25,350,8,0,2,1,0,0,0,2082,0.132,0.49,0.527,Дом,Silver,0,push,0,1,0,0.008,0.2,0.013,день,iOS,2,0,4,0.712,0,9,2,1,0.547,активация,15,1,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,2,19,0,0,Спорт,,1,548,abandoned_cart,cart_recovery
u000499,2025-10-08,2025-10,2025-12-29,86,4,4,3,0,0,0,0,1582,0.011,0.59,0.612,Авто,,0,email,1,0,0,0.293,0.024,0.051,вечер,iOS,2,0,3,0.661,0,4,3,3,0.47,активация,20,0,High,Active_NonBuyer,Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,17,28,0,0,Авто,,0,0,browse_no_cart,apology_help
u000500,2025-12-03,2025-12,2025-12-28,30,5,1,6,0,0,0,0,1154,0.084,0.714,0.634,Дом,Silver,1,push,0,0,0,0.0,0.009,0.063,вечер,Android,3,1,10,0.617,0,3,1,4,0.56,реактивация,31,0,High,New_NoPurchase,Price_Sensitive,Activation,inapp,активация,8,50,0,2,Дом,,1,777,abandoned_cart,cart_recovery
u000501,2025-09-05,2025-09,2025-11-28,119,35,4,4,1,0,0,0,3141,0.045,0.397,0.554,Авто,,0,push,0,1,0,0.006,0.027,0.032,день,Web,2,1,5,0.902,0,2,3,3,0.55,активация,6,0,High,Active_NonBuyer,Price_Sensitive,Reactivation,email,реактивация,19,0,0,1,Авто,,1,1199,abandoned_cart,cart_recovery
u000502,2025-09-16,2025-09,2025-12-09,108,24,0,5,1,0,0,0,1802,0.069,0.22,0.362,Финансы,Silver,0,push,1,1,0,0.281,0.281,0.101,вечер,iOS,2,0,4,0.792,0,5,6,3,0.439,активация,33,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,1,35,4,0,Дом,4.0,1,2020,abandoned_cart,cart_recovery
u000503,2025-06-10,2025-06,2025-12-04,206,29,0,4,1,0,0,0,1736,0.085,0.645,0.673,Продукты,,0,push,1,1,0,0.095,0.15,0.01,ночь,iOS,3,0,5,0.852,0,4,0,6,0.499,активация,17,0,High,Active_NonBuyer,Price_Sensitive,Reactivation,push,реактивация,0,24,0,0,Продукты,,0,0,none,winback
u000504,2025-12-07,2025-12,2025-06-08,26,208,2,2,0,0,0,0,1515,0.02,0.088,0.13,Электроника,Gold,0,email,1,1,0,0.0,0.22,0.0,день,iOS,1,0,10,1.0,0,7,3,1,0.525,удержание,15,0,High,New_NoPurchase,Not_Price_Sensitive,Activation,inapp,активация,10,17,0,0,Электроника,,0,0,browse_no_cart,onboarding_nudge
u000505,2025-06-02,2025-06,2025-12-23,214,10,4,7,1,0,0,0,6701,0.021,0.595,0.602,Дом,Silver,0,push,1,1,0,0.432,0.188,0.07,утро,iOS,3,0,6,0.641,0,9,3,3,0.432,промо,23,0,High,Active_NonBuyer,Price_Sensitive,Browse_to_Convert,push,активация,29,52,1,0,Продукты,17.0,0,5458,none,content_reco
u000506,2025-06-28,2025-06,2025-12-14,188,19,0,7,1,0,0,0,1593,0.114,0.697,0.781,Авто,,0,email,1,0,0,0.212,0.027,0.049,вечер,Android,3,0,5,0.716,0,10,3,6,0.651,промо,15,0,High,Active_NonBuyer,Promo_Hunter,Promo_Driven,push,промо,4,50,2,1,Авто,5.0,1,705,abandoned_cart,cart_recovery
u000507,2025-06-13,2025-06,2026-01-01,203,1,1,9,1,1,1,3141,2937,0.113,0.078,0.247,Дом,,0,email,1,1,0,0.25,0.503,0.069,день,Web,1,0,10,0.351,3141,3,1,4,0.262,реактивация,22,1,High,First_Buyer,Not_Price_Sensitive,Retention,email,удержание,4,46,2,0,Красота,12.0,0,1793,none,content_reco
u000508,2025-02-03,2025-02,2025-09-01,333,123,0,6,0,0,0,0,2577,0.058,0.6,0.653,Спорт,,0,push,1,0,0,0.137,0.024,0.002,вечер,Android,3,0,7,1.0,0,8,3,5,0.632,upsell,32,0,High,Dormant,Price_Sensitive,Reactivation,push,реактивация,0,8,0,1,Спорт,,0,0,none,winback
u000509,2025-06-29,2025-06,2025-11-26,187,37,1,0,1,0,0,0,588,0.034,0.255,0.408,Спорт,,0,email,1,1,0,0.0,0.066,0.0,вечер,iOS,1,1,6,0.988,0,11,4,1,0.67,промо,27,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,2,0,Спорт,3.0,0,540,none,winback
u000510,2025-04-12,2025-04,2025-12-25,265,8,0,5,1,1,0,0,6750,0.055,0.349,0.61,Электроника,,0,inapp,1,1,0,0.019,0.136,0.089,день,Android,2,0,7,0.659,0,6,2,3,0.551,реактивация,9,0,High,Active_NonBuyer,Price_Sensitive,Browse_to_Convert,inapp,активация,0,35,1,1,Электроника,12.0,0,3326,none,content_reco
u000511,2025-09-26,2025-09,2025-12-18,98,15,0,8,0,0,0,0,721,0.02,0.521,0.681,Красота,,0,email,0,0,1,0.0,0.023,0.038,вечер,Android,1,0,7,0.665,0,4,4,5,0.637,upsell,36,0,High,Active_NonBuyer,Price_Sensitive,Browse_to_Convert,inapp,активация,0,52,1,2,Продукты,6.0,1,300,abandoned_cart,cart_recovery
u000512,2025-11-20,2025-11,2025-12-21,43,12,2,4,0,0,0,0,1217,0.186,0.454,0.432,Спорт,,0,push,1,0,0,0.148,0.034,0.013,день,Android,2,0,4,0.71,0,4,3,2,0.507,промо,13,0,High,Active_NonBuyer,Not_Price_Sensitive,Service_Recovery,inapp,сервис/поддержка,0,35,0,0,Спорт,,0,0,none,apology_help
u000513,2025-03-07,2025-03,2025-12-04,301,29,0,6,0,0,0,0,1511,0.294,0.437,0.657,Электроника,,0,email,1,1,0,0.149,0.478,0.041,утро,Android,3,1,7,0.817,0,8,2,6,0.446,активация,9,0,High,Active_NonBuyer,Price_Sensitive,Reactivation,push,реактивация,0,43,2,1,Финансы,13.0,0,1761,none,winback
u000514,2025-06-18,2025-06,2025-12-16,198,17,1,4,1,0,0,0,1341,0.166,0.246,0.339,Дом,,0,push,1,1,0,0.256,0.186,0.03,день,iOS,3,1,5,0.752,0,8,4,2,0.487,удержание,12,0,High,Active_NonBuyer,Not_Price_Sensitive,Reactivation,push,реактивация,10,31,1,0,Продукты,7.0,0,1205,none,winback
u000515,2025-11-27,2025-11,2025-11-10,36,53,1,0,0,0,0,0,1762,0.093,0.409,0.558,Электроника,Silver,0,sms,1,1,0,0.208,0.0,0.033,вечер,iOS,2,0,5,1.0,0,5,4,6,0.597,upsell,14,1,High,Dormant,Price_Sensitive,Reactivation,push,реактивация,0,0,1,1,Детские,16.0,1,399,abandoned_cart,cart_recovery
u000516,2025-02-13,2025-02,2025-09-22,323,102,0,4,1,1,0,0,1307,0.071,0.478,0.533,Одежда,Gold,0,email,1,1,0,0.067,0.133,0.02,день,Web,2,0,4,1.0,0,2,2,6,0.517,реактивация,6,0,High,Dormant,Not_Price_Sensitive,Service_Recovery,email,сервис/поддержка,0,0,1,0,Продукты,13.0,0,531,none,apology_help
u000517,2025-02-14,2025-02,2025-09-22,322,102,0,2,0,0,0,0,4214,0.244,0.517,0.448,Одежда,Silver,0,push,1,1,0,0.145,0.0,0.016,вечер,Android,1,1,7,1.0,0,7,3,0,0.539,реактивация,13,0,High,Dormant,Not_Price_Sensitive,Reactivation,push,реактивация,0,0,0,0,Одежда,,1,1647,abandoned_cart,cart_recovery
u000518,2025-10-13,2025-10,2025-12-12,81,21,2,5,1,0,0,0,2766,0.164,0.503,0.596,Дом,,0,push,1,0,0,0.372,0.028,0.088,утро,Android,2,0,6,0.767,0,9,3,5,0.553,промо,10,1,High,Active_NonBuyer,Price_Sensitive,Reactivation,push,реактивация,0,48,2,0,Дом,4.0,0,2396,none,winback
u000519,2025-01-13,2025-01,2025-12-23,354,10,1,7,1,1,1,1495,1420,0.033,0.28,0.496,Путешествия,Silver,0,email,1,1,0,0.242,0.443,0.057,утро,Android,2,0,8,0.461,1495,4,4,5,0.373,реактивация,21,0,High,First_Buyer,Not_Price_Sensitive,Retention,email,удержание,0,47,2,1,Путешествия,2.0,0,1114,none,content_reco
u000520,2025-04-06,2025-04,2025-12-02,271,31,1,4,1,0,0,0,1261,0.133,0.578,0.561,Красота,Gold,1,inapp,0,1,0,0.012,0.0,0.114,утро,Android,3,0,9,0.868,0,7,5,3,0.675,активация,15,0,High,Active_NonBuyer,Price_Sensitive,Reactivation,email,реактивация,8,0,0,0,Красота,,0,0,browse_no_cart,winback
u000521,2025-10-30,2025-10,2025-12-13,64,20,0,3,1,1,1,1577,1465,0.026,0.245,0.324,Авто,Silver,1,push,1,1,0,0.166,0.16,0.033,вечер,iOS,2,1,6,0.614,1735,8,3,5,0.566,удержание,30,1,High,Active_NonBuyer,Not_Price_Sensitive,Retention,push,удержание,0,15,0,0,Авто,,0,0,none,content_reco
u000522,2025-09-11,2025-09,2025-11-15,113,48,4,2,0,1,0,0,1215,0.091,0.526,0.76,Продукты,Gold,0,email,0,0,1,0.005,0.003,0.018,вечер,Android,2,1,7,1.0,0,4,6,2,0.627,реактивация,15,0,High,Dormant,Promo_Hunter,Reactivation,inapp,реактивация,18,31,2,0,Продукты,2.0,0,696,none,winback
u000523,2025-08-31,2025-08,2025-12-28,124,5,0,8,1,0,0,0,1033,0.266,0.15,0.38,Спорт,Gold,0,push,1,1,0,0.44,0.262,0.129,день,Android,1,0,7,0.582,0,2,5,5,0.349,промо,32,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,13,64,0,0,Спорт,,0,0,browse_no_cart,content_reco
u000524,2025-02-05,2025-02,2025-12-29,331,4,2,6,1,0,0,0,3343,0.029,0.273,0.453,Спорт,Gold,0,push,1,0,1,0.327,0.023,0.107,вечер,Android,2,0,7,0.608,0,3,4,7,0.523,активация,38,0,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,17,36,1,0,Спорт,16.0,0,3251,none,content_reco
u000525,2025-08-04,2025-08,2025-12-20,151,13,2,7,1,0,0,0,1612,0.053,0.24,0.409,Одежда,Platinum,1,push,1,1,0,0.423,0.221,0.061,день,Android,3,0,8,0.666,0,6,3,2,0.356,удержание,44,2,High,Active_NonBuyer,Not_Price_Sensitive,Browse_to_Convert,push,активация,0,29,1,0,Одежда,11.0,1,722,abandoned_cart,cart_recovery
